record_id,record_type,entity_id,metric_id,category_id,value,unit,currency,scale,as_of_date,period_start,period_end,period_type,frequency,classification,source_type,source_name,page_table,provider,retrieved_date,book_of_record,return_method,gross_net,valuation_status,benchmark_id,method_id,quality_status,note,schema_version,entered_by,reviewed_by,review_status
REC-0161,allocation,DEMO-OPEB,over_under_pct,CREDIT,0.0002153087249,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,over/under,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0162,allocation,DEMO-OPEB,emv,RAIH,141.7012825,$mm,USD,mm,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,EMV link,workbook formulas,2026-08-04,IBOR,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0163,allocation,DEMO-OPEB,weight_actual,RAIH,0.133258644,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,actual %,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0164,allocation,DEMO-OPEB,weight_target,RAIH,0.165,%,USD,1,2026-06-30,,,M,Monthly,synthetic,workbook,Policy_Targets,effective-dated target,synthetic assumption,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0165,allocation,DEMO-OPEB,over_under_pct,RAIH,-0.03174135596,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,over/under,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0166,allocation,DEMO-OPEB,emv,RRM,254.7691003,$mm,USD,mm,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,EMV link,workbook formulas,2026-08-04,IBOR,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0167,allocation,DEMO-OPEB,weight_actual,RRM,0.2395898205,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,actual %,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0168,allocation,DEMO-OPEB,weight_target,RRM,0.215,%,USD,1,2026-06-30,,,M,Monthly,synthetic,workbook,Policy_Targets,effective-dated target,synthetic assumption,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0169,allocation,DEMO-OPEB,over_under_pct,RRM,0.02458982047,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,over/under,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0170,allocation,DEMO-OPEB,emv,OVERLAY,5.091291876,$mm,USD,mm,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,EMV link,workbook formulas,2026-08-04,IBOR,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0171,allocation,DEMO-OPEB,weight_actual,OVERLAY,0.004787949972,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,actual %,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0172,allocation,DEMO-OPEB,weight_target,OVERLAY,0,%,USD,1,2026-06-30,,,M,Monthly,synthetic,workbook,Policy_Targets,effective-dated target,synthetic assumption,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0173,allocation,DEMO-OPEB,over_under_pct,OVERLAY,0.004787949972,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,over/under,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0174,allocation,DEMO-OPEB,emv,OTHER,2,$mm,USD,mm,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,EMV link,workbook formulas,2026-08-04,IBOR,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0175,allocation,DEMO-OPEB,weight_actual,OTHER,0.001880838926,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,actual %,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0176,allocation,DEMO-OPEB,weight_target,OTHER,0,%,USD,1,2026-06-30,,,M,Monthly,synthetic,workbook,Policy_Targets,effective-dated target,synthetic assumption,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0177,allocation,DEMO-OPEB,over_under_pct,OTHER,0.001880838926,%,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Calc_Allocation,over/under,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0178,contribution_qtd,DEMO-OPEB,contribution,GROWTH,0.02156546841,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,QTD contribution,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,bop_weight_x_return_sum,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0179,contribution_qtd,DEMO-OPEB,contribution,CREDIT,0.005280578199,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,QTD contribution,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,bop_weight_x_return_sum,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0180,contribution_qtd,DEMO-OPEB,contribution,RAIH,0.005210178763,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,QTD contribution,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,bop_weight_x_return_sum,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0181,contribution_qtd,DEMO-OPEB,contribution,RRM,0.001017649018,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,QTD contribution,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,bop_weight_x_return_sum,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0182,contribution_qtd,DEMO-OPEB,contribution,OVERLAY,-1.578438174e-06,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,QTD contribution,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,bop_weight_x_return_sum,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0183,contribution_qtd,DEMO-OPEB,contribution,OTHER,0,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,QTD contribution,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,bop_weight_x_return_sum,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0184,contribution_qtd,DEMO-OPEB,contribution_arith_total,TOTAL,0.03307229595,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,arithmetic total,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0185,contribution_qtd,DEMO-OPEB,return_chain_linked,TOTAL,0.03332459163,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Returns,chain-linked QTD,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,chain_linked,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0186,contribution_qtd,DEMO-OPEB,residual,TOTAL,0.000252295679,%,USD,1,2026-06-30,2026-04-01,2026-06-30,QTD,Quarterly,calculated,workbook,Calc_Contribution,compounding residual,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0187,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,100.537,px,USD,1,2026-06-01,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0188,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,79.85,px,USD,1,2026-06-01,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0189,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,95.0277,px,USD,1,2026-06-01,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0190,market_close,DEMO-OPEB,close,DEMO-GOLD,121.0567,px,USD,1,2026-06-01,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0191,market_close,DEMO-OPEB,close,DEMO-OIL,60.5693,px,USD,1,2026-06-01,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0192,market_close,DEMO-OPEB,close,DEMO-USD,28.1916,px,USD,1,2026-06-01,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0193,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.3303,px,USD,1,2026-06-02,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0194,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,78.8699,px,USD,1,2026-06-02,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0195,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,94.3492,px,USD,1,2026-06-02,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0196,market_close,DEMO-OPEB,close,DEMO-GOLD,121.3398,px,USD,1,2026-06-02,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0197,market_close,DEMO-OPEB,close,DEMO-OIL,60.258,px,USD,1,2026-06-02,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0198,market_close,DEMO-OPEB,close,DEMO-USD,28.4399,px,USD,1,2026-06-02,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0199,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,100.8241,px,USD,1,2026-06-03,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0200,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,80.6738,px,USD,1,2026-06-03,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0201,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,94.6081,px,USD,1,2026-06-03,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0202,market_close,DEMO-OPEB,close,DEMO-GOLD,120.978,px,USD,1,2026-06-03,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0203,market_close,DEMO-OPEB,close,DEMO-OIL,60.5507,px,USD,1,2026-06-03,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0204,market_close,DEMO-OPEB,close,DEMO-USD,28.6713,px,USD,1,2026-06-03,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0205,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,102.1068,px,USD,1,2026-06-04,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0206,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,81.1229,px,USD,1,2026-06-04,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0207,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,94.7224,px,USD,1,2026-06-04,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0208,market_close,DEMO-OPEB,close,DEMO-GOLD,121.4068,px,USD,1,2026-06-04,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0209,market_close,DEMO-OPEB,close,DEMO-OIL,60.1883,px,USD,1,2026-06-04,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0210,market_close,DEMO-OPEB,close,DEMO-USD,28.7334,px,USD,1,2026-06-04,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0211,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,102.1393,px,USD,1,2026-06-05,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0212,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,83.2608,px,USD,1,2026-06-05,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0213,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.3346,px,USD,1,2026-06-05,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0214,market_close,DEMO-OPEB,close,DEMO-GOLD,122.3006,px,USD,1,2026-06-05,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0215,market_close,DEMO-OPEB,close,DEMO-OIL,60.4522,px,USD,1,2026-06-05,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0216,market_close,DEMO-OPEB,close,DEMO-USD,28.8791,px,USD,1,2026-06-05,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0217,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.9261,px,USD,1,2026-06-08,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0218,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,83.2485,px,USD,1,2026-06-08,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0219,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.2541,px,USD,1,2026-06-08,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0220,market_close,DEMO-OPEB,close,DEMO-GOLD,123.7035,px,USD,1,2026-06-08,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0221,market_close,DEMO-OPEB,close,DEMO-OIL,60.5375,px,USD,1,2026-06-08,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0222,market_close,DEMO-OPEB,close,DEMO-USD,29.1475,px,USD,1,2026-06-08,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0223,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.5917,px,USD,1,2026-06-09,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0224,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,83.2662,px,USD,1,2026-06-09,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0225,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.4354,px,USD,1,2026-06-09,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0226,market_close,DEMO-OPEB,close,DEMO-GOLD,122.2861,px,USD,1,2026-06-09,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0227,market_close,DEMO-OPEB,close,DEMO-OIL,60.8073,px,USD,1,2026-06-09,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0228,market_close,DEMO-OPEB,close,DEMO-USD,29.2044,px,USD,1,2026-06-09,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0229,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.6466,px,USD,1,2026-06-10,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0230,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,82.8291,px,USD,1,2026-06-10,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0231,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,98.1122,px,USD,1,2026-06-10,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0232,market_close,DEMO-OPEB,close,DEMO-GOLD,120.4334,px,USD,1,2026-06-10,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0233,market_close,DEMO-OPEB,close,DEMO-OIL,60.9678,px,USD,1,2026-06-10,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0234,market_close,DEMO-OPEB,close,DEMO-USD,29.0474,px,USD,1,2026-06-10,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0235,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,100.937,px,USD,1,2026-06-11,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0236,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,82.9463,px,USD,1,2026-06-11,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0237,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.9961,px,USD,1,2026-06-11,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0238,market_close,DEMO-OPEB,close,DEMO-GOLD,119.7254,px,USD,1,2026-06-11,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0239,market_close,DEMO-OPEB,close,DEMO-OIL,60.9817,px,USD,1,2026-06-11,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0240,market_close,DEMO-OPEB,close,DEMO-USD,28.8521,px,USD,1,2026-06-11,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0241,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,100.5212,px,USD,1,2026-06-12,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0242,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,83.6031,px,USD,1,2026-06-12,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0243,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,97.2895,px,USD,1,2026-06-12,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0244,market_close,DEMO-OPEB,close,DEMO-GOLD,119.4618,px,USD,1,2026-06-12,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0245,market_close,DEMO-OPEB,close,DEMO-OIL,61.4244,px,USD,1,2026-06-12,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0246,market_close,DEMO-OPEB,close,DEMO-USD,28.1718,px,USD,1,2026-06-12,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0247,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.6054,px,USD,1,2026-06-15,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
